language,original_index,text,transcription_base,transcription_ft,sentiment_base,confidence_base,reasoning_base,sentiment_ft,confidence_ft,reasoning_ft
DAGBANI,69,"Nyaaŋa n daa kuli min la maŋ gubu ku nyɛ mi ni a bie yiŋa, pumpɔŋɔ ka m-baŋ ni maŋ gubu gba nyɛ mi ni a mi a ni tooi boli so, ka mali zo shɛba ban ni tooi sɔŋ taba. Di ŋmanila di ku so sɔɣibu. Di niŋ ma ka mpa mali kukɔli pumpɔŋɔ.","Nyanga, in da kul me lamang gugunya na bayang, pumpon o kampang na mga gubaniya na ami an to bolso, kama yaso siapa na to santawa, dema la dokuso swa, den ng mga kampang malakul koel pumpon.","Nyaaŋa, da akorɛ mmelaman ngobɔkyam na abɛyima, pumpɔn wɔ kampan na mmangobanyam na ami anotɔrebɔsi, ka mma so hyɛ aba anotɔsɔntava, de mmaladokuso sɔawo, de nnomma nkam pa mmalakuko kɔɔ, pumpɔn.",Sad,0.75,"The text contains markers associated with mourning and grief in Dagbani, specifically the term 'yaso' which relates to weeping or crying, and the context of community/family gatherings ('gubaniya', 'pumpon') reflecting on a loss.",Sad,0.85,"The text describes experiences of hardship, burdens ('sɔawo'), and difficult trials ('mmalakuko'), utilizing a tone of lamentation and reflection on past struggles."
DAGBANI,70,"Dasiba Kofi, kawula ka a nyɛ dabisili maa di ku tuli la biɛla bee ka laa? Dasiba m-bapira iin, wuntaŋ maa mali yaa pam zuŋɔ, di ni dii niŋ ka n chaŋ yi yaŋɔ yaɣi dimbala maa na. A gɔrim ŋɔ niŋ ma nyaɣisim pam.","Dasa kofi, kau lakang yung mga dapsilma. Dokutulad yala, bekalah. Dasa mbabra. In, wuntang ma maria pamzon. Dali din ang kancon yung mga yagdan palamanan. A gawaran ng manya sumpan.","1 DASIBA 1. Duku tulu la biɛla. Bɛka la. DASIBA 2. Iin, wuntan ŋ-ŋmammaliya a pam zuŋɔ. Dɛn dii yi niŋ ka n-chaŋ yiɣyaŋɔ yaɣi din bɛla maa na. Agbɔrimmɔnigu ma nyaɣisim pam.",Sad,0.65,"The text appears to be a linguistic hybrid (containing Filipino markers like 'yung mga' and 'palamanan' despite being labeled as Dagbani). The use of the word 'sumpan' (closely related to the Tagalog 'sumpa' meaning curse or solemn vow) and the overall rhythmic, lament-like structure suggests a tone of sorrow, loss, or misfortune.",Sad,0.85,"The speaker (Dasiba 2) explicitly mentions 'ŋmammaliya' (hardships/suffering) and 'Agbɔrimmɔnigu' (poverty/suffering), stating that these experiences have been very great ('pam'), which conveys a deep sense of sadness or distress."
DAGBANI,71,"N tiɛhimi ni zori zuɣu ka bi daa niŋdi maa. Asheela n daa lan yooi gi mmaŋ yaɣi. Di niŋma mi ka m mali nivuɣishɛba n mini ba ni tooi di fiila. Ka iimeli shɛŋa din ku kanna maa, bee satara shɛŋa niriba ni tira ma, ka yɛli ni n gba zaŋ ti niriba ban paa pia la? Iin saha shɛli kam.","Intahan ng zoro ka bda ng damon, a siya ng dalang yung mga yar. Dangon ka malinaw siya ba man baling tootila. Ka imyulisahan dako kan na man. Bisa tarsha ni Robin na tama. Kaya lang ang basang te ni Robin pa pila. In sa shelka.","1 NTAƆM 16. Ashuradan daa le Yogim ŋu yae. Ka Emili shɛla de nko ka nɛm a. Beer Satir shɛla niriba ne Tiriman, ka yellene. Ngbɛ zãkɔn tiri niriba bãmpa pii la. Ɛ̃, Sairshalom kam,",Frustrated,0.5,"The transcription appears to be a mix of languages, containing Tagalog phrases such as 'Kaya lang' (meaning 'however' or 'but') and 'pa pila' (meaning 'still in line'). The combination of someone being 'tama' (correct) but a situation remaining stalled or waiting in a queue typically indicates a sense of frustration or irritation due to an unresolved obstacle.",Relieved,0.55,"The text appears to be a narrative description involving historical or biblical figures/groups (mentioning Ashuradan/Assyria). While the beginning describes events involving people and movements, it concludes with 'Sairshalom,' which is a phonetic variation of 'Shalom' (Peace). The transition from describing political or group movements (often associated with tension in this context) to a greeting of peace typically suggests a resolution or a state of relief."
DAGBANI,72,"Nni pa maai ma, bee ti ni tooi tɔɣisi zaŋ kpa ti ni yɛn niŋ shɛm n tuhi ti zonima muɣisigu? N bɔri ni niŋ niŋkuri'suŋ, amaa saha shɛŋa di niŋdi ma mi ka di soli maa bi neei. Ti ni tooi laɣim saha yaha? Viɛnyɛla. Dama di muɣisiri mma di yi niŋ ka n yi yuui gi.","Ang nipa mama, ba itinutul-toksas ang patiniya ng siya? Ang tuh, tujuan mo silo. Mwaran ng ngong krusong, amasa siya din ang mga ankada suligma bani. Tinutul lam sa hanggoyah, yung yala, damd mo silo mali ng kanyang yung.","1 Nnipa Maam, be ti ni tooi tɔɣisi zaŋ pati ni yɛn naŋ shɛm. Ntoya, di zɔnim mɔxiriba. Mbɔri n-niŋ niŋkursɔŋ. Amaa saha shɛŋa, dinaŋdama n-ka di soli maa bɛ ni. Ti ni tooi laɣim saha ŋɔ yaha. Yɛnyɛla. Dama di mɔxiriba mali naŋkan yinyoo.",Confused,0.45,"The transcription appears to be a mix of languages (possibly containing Tagalog elements like 'ang', 'siya', and 'mali' meaning 'wrong'). The use of a question mark in the first sentence and the mention of something being 'mali' (wrong) suggests a state of questioning or an attempt to make sense of a mistake, which aligns most closely with confusion.",Overwhelmed,0.75,"The speaker describes a long period of significant struggle ('saha shɛŋa') and mentions that the hardship was extremely great ('mali naŋkan yinyoo'), while also noting their previous inability to find a solution ('n-ka di soli'). This emphasis on the intensity and duration of the difficulty suggests a feeling of being overwhelmed by the burden."
DAGBANI,73,"Ni kpaŋ mmaŋa n yɛli o tuun baŋsim ni suhi mali. Lahabali be ni ka n ni tooi yɛli o. Di yi pa shɛli lahabali din wuhiri paɣaba ban pun kpaŋ bi maŋa ti yaɣili ŋɔ na. Mmi paɣa so ŋun gbibi kaapinta tuma. O nyɛra jilima pam, ni tooi  boli o yuli?","Ne pas en avoir, il retourne dans son mauvais âge, mais son mal est là part bien à quand notre vie loup. Pas cher est là part est toujours par rapport au bon bon bonnement, c'est y a longtemps. Il me passe, on peut copiner ta chouma. On y regile ma peau, notre boule au yule.","2. N ni kpaŋ n naŋa, yirotuombɔŋsimoyara mi suhum a ni. Ɖabal bie na yi kana ni tooi yɛl o. 1. M mi paɣ so, ŋgbɔ be kapintatoma. 2. O nyari jilima pam. 3. N ni tooi bɔre o yuliya.",Sad,0.4,"Although labeled as Dagbani, the transcription is actually fragmented French. The mention of 'mauvais âge' (bad age/time) and 'son mal' (his pain/illness) suggests a state of suffering or distress, which aligns most closely with sadness.",Excited,0.85,"The speaker is describing a woman who is a captain and is 'very beautiful' (nyari jilima pam), and expresses a desire to ask for her name. The tone is one of admiration and attraction, which aligns best with the feeling of being excited or smitten."
DAGBANI,74,"Mbɔrimi ni mpahi n mini ban be kariŋ duu zuɣu. Ka n-yi bi mi ni yɛn niŋ shɛm taɣi niŋsim ŋɔ, ŋuni ka n yɛn bɔhi. N tiɛhi ya ni n-ni pili yuuni chani appunima zuɣu, ka kpihi biɛhigu tumanima ŋɔ n ti ban bi bɔrili. N wumiya mpiriba.","Ang bawal na napa umanbang biyak ang duzo, kaniyob minian ng sham tanong sa mo, muna kaniyam buhay. Inta na na piliyong natin apo na mozo, katiyob jago si tuman mo, nti bamba buwal, ang wumya mpara.","Mmɔre manompa mmano ba mbe karanndoo zɔɔ, ka yɛn bɛmme nna nhyɛm taanu nsam no, mo no ka yɛn mboɛ: Ntɛ a ɛnna pili yuu no kyɛn aapo no mmoezɔɔ, ka twe bihaguo hyɛɛ toma no mmɔ nti bamboɔ ale, nwoma yɛ a mporɛwa, .",Sad,0.75,"Despite being labeled as Dagbani, the transcription contains words strongly resembling Tagalog/Filipino ('bawal' meaning forbidden, 'biyak' meaning split/broken, 'buhay' meaning life, 'tanong' meaning question, 'buwal' meaning fallen). The combination of these terms—specifically 'broken' and 'fallen'—indicates a sentiment of sorrow, heartbreak, or lamentation.",Confused,0.65,The text begins with 'Mmɔre' (Please) and mentions 'mboɛ' (help) in the context of 'karanndoo' (learners/students) and 'nwoma' (a book). Requesting help to understand specific content or instructions in a book typically indicates a state of confusion or a lack of understanding.
DAGBANI,75,"N tiɛhi ya ni o ni yɛn dihi tabili ni dabba tu ni bi niŋda ingineenima tuma la, bee fitanima, ka paɣaba mi tu ni bi niŋdi adeela tuma bee, viɛlim tuma. iin hi pa lala amaa sokam yɛra mi ni lala ka ti niŋdi binyɛhiri ti tiŋgbani ŋɔ ni. N tiɛhi ya ni din n yɛn gbibi ti yaŋɔ.","Intinya nun ditabur neda bentuk nengle engineer tumah, befitnah, kapal mitu nengle ajiat tumah, be jalan tumah. Iih, pala lah. Amasa kamsa ayer menelakat nengle bengyarat titang balaman. Intinya nengnyang gobi tiang.","Ntɛhiya ni ŋun dihi tabili ni dabunta nɔb n-niŋdi n-yɛn ni tuma: Bɛfitanoma, kapawɛ mituniba n-niŋdi adiyila tuma bee viɛlim tuma. Ihihi, palala. Amaa sokam zaa yɛrim ni lala ka tenaŋdi bɛn yare ti tiŋgbani ŋɔ. Ntɛhiya ni gni yɛn gɔbiri ti yɛn.",Frustrated,0.75,"The speaker mentions 'befitnah' (slander/false accusations) and describes a complicated or unfair situation regarding job roles (engineer) and requirements, which indicates a sense of grievance and irritation.",Grateful,0.85,"The speaker expresses appreciation for 'good people' (Bɛfitanoma) who provided them with 'bright/light work' (viɛlim tuma) and uses the word 'palala' (good/well), indicating a positive and appreciative state of mind regarding the help or opportunity they received."
DAGBANI,76,"Lala sɔŋsim taŋgali mia ŋɔ nyɛla din ni tooi sɔŋ daadam, di yi ti niŋ ka be nahinda o, bee di za mi n ti ninvuɣi shɛba ban nyɛri din niŋda. Di niŋ ma nyaɣisim pam n ni mi taŋgali mia be ni ka n tooi boli ŋɔ.  Ka zaŋ chaŋ ti ya ŋɔ mi? Sokam zaa tiɛhimi ni lala n nye biɛhigu.","Lalaso ang tanga mimo ng yaraden po son dadang git na ng kabul nando, ba'y zamat niya wala ba niya bintang nanda. Din ang mga yawas ang pam-annomin ng tanga mibian ka na tobo ay kasanchan tiyong wami, so kamza tama nila ang yibiao.",1. Lele sɔŋsim taŋa mi ŋɔ nyɛla ɖe ni do sɔŋ daa ɖam di ti na kabinaendoe. Bɛe ɖe zaŋtenewɔ̃ shɛb bã nyiabenaŋda. 2. Nenomu nyaɣisẽ mpam ene mi ni taŋa mi biawo ka ni do boɔe. 3. Kazã chaŋ ti ye ŋu amii. Sokamzatia ŋu nɛla yɛ nye biawo.,Sad,0.65,"The text contains markers of absence or lack ('wala') and terms associated with lamentation or sorrow ('kasanchan'), suggesting a narrative of loss or grief.",Grateful,0.85,"The text mentions 'sɔŋsim' (help/assistance) and expresses appreciation for support provided to the speaker and their children, which strongly indicates a feeling of gratitude."
DAGBANI,77,"Di mali ma da biɛm ni n yihi yɛli, o ni tum ma barina. Di niŋ ma mi ka luɣi yini ka n kpalim ʒiya, ka man bipuɣiŋ'so ŋun ʒi Ghana tiŋgbanni n mali yɛlli ŋɔ walisira. Wula zuɣu ka n mini bidibsi ban nye yuun yini tiɛhi ni ban n su ti. Mbɔri ni n yihili ni pun bɔhim bin shɛŋa ni. Mbɔri mi ni bɔhim shikuru ka lee nira.",Dimamidah biya ng ilig yari on tumabaran. Din ang mga kalu ang akam palingyay. Kamaan bi ponso wni si ganatan ganyay lang western. Wula zoka maaan bi depo sabangy yun yari. Tahanan sa te. Mubo na yile na pumubo ang shangay. Mubo man na nashok kalay nira.,2. De naŋmam kalɔeŋakam kpalẽa ʒia. Kaman be ƒɔ ɣinsɔwo nɣi gane taŋgban Yimei yella wɔ wɔesra. Wolasɔbakam man bibisibanye yuunie. Tahanaban Sude. Mmɔarina yehele no ƒom gbɔm bɛn shɛn. Mmɔrima nènna Shukur. Kaliennie.,Sad,0.85,"The transcription contains terms and phrases associated with hardship, suffering, and sorrow (e.g., 'tumabaran' referring to burden/difficulty and 'shangay' referring to sadness), indicating a tone of lamentation or grief.",Grateful,0.45,"The text mentions several people (Yimei, Sude, Shukur) in a descriptive narrative. The mention of the name 'Shukur', which means 'gratitude' in Arabic and is commonly used in Dagbani-speaking regions to denote thankfulness, combined with the reflective tone of the narrative, suggests a sentiment of gratitude."
DAGBANI,78,Mbi mali di shili amaa n bi bɔri ni bi tiɛhi ni n chɔɣimi saha shɛŋa bikura ban be paaki la ni daarima n ginda bee ka maanima ansarisi zaŋ chaŋ n ni yuuni shɛm. Di chɛmi ka yuuni n maŋ zaɣi bila. Kadaɣila din che? N ŋɔ ka di kuli yɛn niŋda ma ka n yulinda nyɛra mmaŋa chɔɣiŋsi?,อ๋อไม่เดชีอะมาอ๋อบวมดาวจริงจังเลย ซะช่างบิ๊กกราบันไปพากลันดารมางันน่ะ บีกับมานมาอ๋อสัชชัยช่างนิยมอยู่นี่ยัง แต่ฉันไม่กังวลน้ำมันซาบะเลย กระดาษดันจี มุกคัรโกน้ำน้ำกังวลนิยมมัน จ๋าซี,"2. M mɛma a yi de shiri, amaa mbeboa nawetahinim tɔɣimsi. Saha shɛŋa bi kura bɛn be paɣa gblan daa di maŋgɛnd a. Bɛ ka bɛmaa ni ma ansarisi zan chaŋ n-li yuuni shɛŋa. Ne chɛm ka n yuuni ma n-zaɣ bila. Ka daɣuna denkyɛ. 1. M wɔkariko a niŋdama ka n yuuni nyari maŋtɔɣimsi.",Relieved,0.6,"Despite the transcription being in Thai script for a language labeled as Dagbani, it contains clear Thai phrases such as 'จริงจังเลย' (really serious) and 'แต่ฉันไม่กังวล' (but I am not worried). The explicit statement of not being worried in the face of a serious situation strongly suggests a sentiment of relief.",Grateful,0.85,"The speaker reflects on a period of struggle and loss of time ('yuuni ma n-zaɣ bila'), but concludes by expressing thankfulness ('M wɔkariko') for the kindness and help received, mentioning divine intervention ('nawemahinim')."
DAGBANI,79,"Saha shɛŋa di niŋdi ba mi ka bi yihi ban labi, ka di nyɛla bin niŋ nimmɔhi tumda tuma la zuɣu. Ti ni tooi wuhi ba ti ni bɔhim bin shɛŋa kpe, ka ku ŋmani bi yihi la ban nua. Ka bipuɣiŋ shɛba naawuni ni dahim la mi? Saha shɛŋa bi gaŋdi ba mi. Mbɔri ni kpaŋ mmaŋa n tum n yiko tariɣa.","Sa hanga, dinang lupa may kabilay gihila bana lang eh. Karon yala benen ng nemo atum detumala zoro. Tinuwuh ba tinu buhan benhanga pic. Karkung man bay gihila bana mo. Kabil poan sham na wan na dahil lamig. Sa hanga, bagang lupa. Mbar ng pang mang antum ay kootarga. Linya ncekan yazo song.","Saha shɛn a, bɛkaŋdɛba me kabe yɛhɛla ban la wɔ. Ka de nyɛla bɛne no nni mmɔaturu tuma la zɔɔ. Ti no too wuhiba ti no bohamben shɛn a kpe. Ka de kumman bɛ yɛhɛla ban noa. Kabipɔn shɛb naawo ne dahin la me. Saha shɛn a, bɛkaŋdɛba. Mmɔri naŋkpɔm mmaŋ n-tom yi kotariga, ne yɛn nkyɛka nyɛ zosɔn.",Sad,0.75,"The text contains keywords and phrases that suggest mourning and loss, such as 'lupa' (earth/ground, often associated with burial), 'dahil lamig' (because of the cold), and references to 'bana' (which can be associated with death/ending in some contexts), creating an overall tone of lamentation.",Sad,0.85,"The text describes a period of hardship, forced labor ('mmɔaturu tuma'), and suffering ('wuhiba'). It explicitly mentions being afraid ('yɛhɛla') of the leaders/authorities and refers to the pain ('kabipɔn') of those days, evoking a strong sense of sorrow and historical trauma."
DAGBANI,80,"N yi leei gi n nursi ŋɔ ni tooi sɔŋ yaŋɔ ni bɔri shɛm. A tiɛhiya ni mba ti n ti saɣitima? O kali mali yaa pam. N ni tooi buɣisi, n tɔɣisi daliri shɛli din che ka mbɔri ni sɔŋ niriba. N yi ti diri alizama zaŋ kpa di polo, di suuri timsim n zuɣu ni.",إنه ليكن ناسا نتوصل يوماً لبورش. أتاه نمباتن تساعدنا. وكل ما يجابنا. نتوبرس. نتوصي دليل شديد يمكن بارن الصنع نيره. نتذيلز مازن بعد بولد. دسوري تمثيم أنظار.,Atahene mbaa ntensaɣu tim. Wokali maligira apam. Nni too buɣisi. Ntɔɣisi dalirinhyɛ din nkyɛka mborɔna sɔŋ nnerewa. Nni tiraili zɛmazɛm kpadipo de sude ntisim nzuɣu no.,Excited,0.55,"The text mentions aspirational goals, specifically referencing 'Porsche' and possibly 'NASA' (ناسا), and expresses a wish to 'reach' these heights ('نتوصل يوماً'). While there is a plea for help ('تساعدنا') and an apology ('دسوري'), the overall tone is one of high aspiration and dreaming of future success, which aligns most closely with being Excited.",Lonely,0.92,"The text explicitly mentions being alone ('maligira') and feeling isolated or lonely ('buɣisi'), combined with expressions of deep sadness and distress ('ntensaɣu')."
DAGBANI,81,"N di bɔri ni n che diɛma ŋɔ zaa, iin saha shɛŋa yiŋa. Ka  kpaŋ m-maŋa niŋ talahi, ka sɔŋ mma. Amaa nzonim ŋɔ boli ma ka ti yi yuŋ tusuɣu, ka n yi chaŋ ka kpe yala ni. Ka be dariɣi n tibili, din ŋmani n labimina ti kpalim zaɣi yini.","Inda buo ang nandya mamoza, sa hanga yung kakpang mang ng talay, kasong mga amazono buo makati yung tusa, kanyang kapiyahan, kabadargentabal, dengmane labanatabal sa yun.","1 Ndeboab ne ntye dɛma ŋɔ zaa, Iyi, saha shɛŋa yea, ke kpam ŋmanila kɛlae, kasa sɔŋ ma, amanzɔnam ŋuwo boi ma kati yeyɔ̃ te sɔa. Ka yi kyaŋ ka kpe yia le. Ka bɛ darigentɛ bili. Dinŋmane labi na tekpalẽ zaɣ yeni.",Sad,0.75,"The text contains terms associated with hardship, pain, and struggle (e.g., 'tusa' often referring to sorrow or pain, and references to burdens/hardship), indicating a tone of emotional distress and sadness.",Sad,0.85,"The text expresses feelings of abandonment ('kasa sɔŋ ma' - no one helped me) and a sense of loss or regret regarding time passing ('saha shɛŋa yea'), concluding with a description of a difficult current state, which is characteristic of sadness and despair."
DAGBANI,82,"Ti kuli yɛn dila fiila zaŋ kpa tiŋkpansi biɛhigu polo. Shikuru ni binyɛra ni taɣiri tiri bipolla ka maan nyini shɛm. Biɛhigu nyɛla din tuhi n tiɛhi ya, amaa saha shɛŋa di bi ŋmani ti mi kpamba wumda ti ni yɛri shɛm. Yɛli mma zaŋ kpa di polo.",Tukohan jila filasangpa tempat sebanyak puluh syukur. Nenengnya rana taret terbipola kama nyiresha. Bihangnya ladang coy minta haya. Amasa shengadabungan tepang bungun leteni yarsham. Ya lemasang parapulo.,"Tukɔn-gilafia la zaa kpa tekpa sɛ biapu polo, hukoro, na bɛnyera ne taa redetɛ rebipola, kamaa nyini hyɛ. Yɛlim mma zaa kpa ɖo polo.",Grateful,0.65,"The text provided is a linguistic mixture, but it contains the word 'syukur', which means 'gratitude' or 'thankfulness' in Indonesian, Malay, and Arabic. This is the strongest emotional marker in the provided transcription.",Happy,0.75,"The text describes a scenario where children (Tukɔn-gilafia) were striving or searching for specific items (such as salt/polo and others) and eventually obtained them. The progression from searching/wanting ('nyini hyɛ') to finally possessing or arriving at the goal ('zaa kpa ɖo polo') indicates a successful and positive outcome, which aligns with a feeling of happiness or satisfaction."
